cycle,equity
1,10000.0
2,10000.0
3,9972.132957461581
4,9967.14689098285
5,9966.196751963393
6,9964.504119684212
7,9988.825546028344
8,9992.62181000368
9,9987.62549909868
10,9987.62549909868
11,9987.62549909868
12,9974.249826832001
13,9969.262701918586
14,9969.262701918586
15,9969.262701918586
16,9956.350614211597
17,9969.427133025763
18,9964.44241945925
19,9949.482343614261
20,9944.507602442454
21,9942.827049817985
22,9939.64423314296
23,9950.65792477771
24,9941.059735020292
25,9925.81862494759
26,9896.569864910904
27,9883.890749213768
28,9887.775083339733
29,9895.777240826603
30,9900.275970587663
31,9889.294248336295
32,9870.032157366955
33,9877.76681843626
34,9883.874577690201
35,9872.581497520081
36,9904.91678691092
37,9868.947751438693
38,9816.012351795735
39,9780.822340671728
40,9794.888392168934
41,9788.979065917005
42,9784.084576384046
43,9811.809990113414
44,9816.816803151807
45,9811.908394750231
46,9811.908394750231
47,9816.972942968705
48,9812.06445649722
49,9843.966042456435
50,9826.799328672338
51,9821.885929008002
52,9821.885929008002
53,9844.407516945357
54,9839.485313186886
55,9839.485313186886
56,9838.646533696548
57,9817.841191053725
58,9812.9322704582
59,9832.007057652125
60,9838.870894405529
61,9799.73848967817
62,9794.838620433331
63,9789.109395860423
64,9790.248018699345
65,9785.352894689997
66,9818.133497692852
67,9815.760891771264
68,9810.853011325378
69,9810.853011325378
70,9810.389840489672
71,9829.90668499474
72,9824.991731652242
73,9824.991731652242
74,9820.47424691165
75,9822.231369677545
76,9823.770199584485
77,9818.858314484694
78,9801.660963516779
79,9796.76013303502
80,9796.76013303502
81,9787.29295055024
82,9784.734195907775
83,9779.841828809822
84,9777.52055057907
85,9772.63179030378
86,9772.63179030378
87,9764.062301196333
88,9759.180270045736
89,9758.764504674682
90,9753.885122422345
91,9755.018539185097
92,9757.588277300405
93,9772.751438166424
94,9776.592587416624
95,9771.704291122916
96,9757.00931059761
97,9752.130805942312
98,9752.130805942312
99,9752.130805942312
100,9752.130805942312
101,9757.93356622888
102,9764.429258662356
103,9759.547044033025
104,9750.34834272162
105,9745.47316855026
106,9745.47316855026
107,9745.47316855026
108,9732.352822868643
109,9727.48664645721
110,9727.48664645721
111,9727.48664645721
112,9723.653949656353
113,9732.838449406485
114,9727.972030181782
115,9698.333626406884
116,9702.21514500866
117,9691.916088127266
118,9704.806807606692
119,9696.448240586973
120,9708.355763801039
121,9700.305856921974
122,9697.366883189552
123,9701.72542797456
124,9699.720692380131
125,9691.868837818834
126,9689.101139644195
127,9697.871141650669
128,9684.445403382962
129,9687.397349750254
130,9731.823078361227
131,9726.957166822047
132,9715.23147243044
133,9710.373856694225
134,9699.260083380237
135,9698.188834283277
136,9693.339739866136
137,9682.173353966604
138,9682.700712202073
139,9675.60057831112
140,9670.762778021965
141,9654.365725140138
142,9652.461570321671
143,9647.635339536511
144,9612.969308080816
145,9622.594436345325
146,9626.73152455167
147,9616.870454819178
148,9606.772950806007
149,9601.969564330606
150,9595.231002810984
151,9583.969087015992
152,9549.023912570787
153,9538.04421614643
154,9535.176884974606
155,9528.902616753841
156,9519.321733769653
157,9520.003785084209
158,9515.243783191667
159,9519.498633185229
160,9527.319219619463
161,9522.555560009654
162,9522.555560009654
163,9522.555560009654
164,9522.555560009654
165,9522.555560009654
166,9507.622906227407
167,9502.869094774294
168,9502.869094774294
169,9491.901039266135
170,9487.155088746502
171,9487.155088746502
172,9490.749871641647
173,9494.45932060951
174,9489.712090949206
175,9475.220834681362
176,9484.814025839749
177,9480.071618826829
178,9480.071618826829
179,9483.16440278086
180,9478.42282057947
181,9478.42282057947
182,9451.070982314068
