cycle,strategy_return,cumulative_return
54,0.000219505182412773,-0.010609190899719123
55,-0.0005,-0.011103886304269173
56,-0.0009549459301613063,-0.012048228623395274
57,-0.0005,-0.012542204509083499
58,-0.0010026125704696227,-0.013532242107650916
59,0.0016672340894282958,-0.011887569433570833
60,-0.0005,-0.012381625648854033
61,0.0,-0.012381625648854033
62,-0.00046546797348198036,-0.012841330372136861
63,-0.0005,-0.013334909706950726
64,0.0002228446668579477,-0.013115036653604029
65,-0.0005,-0.013608479135277185
66,0.0,-0.013608479135277185
67,0.0,-0.013608479135277185
68,-0.001374668386696425,-0.014964440375915267
69,-0.0005,-0.01545695815572723
70,-0.0007297940314062103,-0.01617547179132761
71,-0.00009071622428115229,-0.01626472063788187
72,0.00016742116159959813,-0.01610002253470455
73,0.0009373313817544796,-0.015177782209318869
74,-0.0005,-0.015670193318214176
75,-0.0,-0.015670193318214176
76,-0.0002892305851613999,-0.0159548916041925
77,0.0011589129736768197,-0.014814468961389382
78,-0.0005,-0.015307061726908655
79,0.0,-0.015307061726908655
80,0.0,-0.015307061726908655
81,-0.000337170288022683,-0.015639070928520127
82,-0.0004899252411694945,-0.01612133419409334
83,0.0001723722951514071,-0.0159517407703178
84,-0.0010650541240759225,-0.0169998054271
85,-0.0005224526681083352,-0.01751337650150564
86,0.0009200586524504504,-0.016609431182639023
87,-0.00014761536927821267,-0.016754594744599727
88,-0.001322882846428404,-0.018055313225041725
89,0.00012316493186898312,-0.017934372074596028
90,-0.0005,-0.018425404888558705
91,0.0,-0.018425404888558705
92,0.000298613029072766,-0.01813229392545157
93,-0.0005,-0.018623227778488793
94,0.0005805455598722018,-0.018053493850813895
95,-0.0005,-0.018544467103888462
96,-0.0013701995484385943,-0.019889257031875274
97,-0.0005,-0.02037931240335933
98,-0.0002794868484801094,-0.020653103502041636
99,-0.0005,-0.021142776950290543
100,-0.00047252750164934184,-0.021605313908369728
101,-0.0005,-0.022094511251415483
102,0.0,-0.022094511251415483
103,-0.0,-0.022094511251415483
104,0.0,-0.022094511251415483
105,-0.0,-0.022094511251415483
106,-0.0017318672937247676,-0.023788113783733134
107,-0.0005,-0.02427621972684124
108,0.0,-0.02427621972684124
109,0.0,-0.02427621972684124
110,-0.0,-0.02427621972684124
111,0.0006961639817785893,-0.02359695597485023
112,0.00006860712751090604,-0.023529967766706794
113,-0.0012541231167180705,-0.024754581406913
114,-0.0005,-0.025242204116209477
115,-0.0015530837509048006,-0.0267560846100644
116,-0.0002980697229011315,-0.027046179154239902
117,-0.0003923648166438123,-0.02742793200175897
118,0.0010346835478079568,-0.026421627683943738
119,-0.0007609324705137282,-0.027162455080028902
120,0.0002445663982077057,-0.026924531705626475
121,-0.0005,-0.02741106943977356
122,-0.0,-0.02741106943977356
123,-0.0006598817642600866,-0.028052863139171547
124,-0.00029812676456421447,-0.028342626594411335
125,0.00010168115021621228,-0.028243827355067475
126,-0.0005,-0.028729705441389863
127,-0.0,-0.028729705441389863
128,-7.364179990306018e-6,-0.028736858050658176
129,-0.0012891621284241732,-0.02998897370999354
130,-0.0008490329890531591,-0.030812545071059017
131,0.0005809143524715805,-0.03024953016825538
132,-0.00046918103242521946,-0.030704518694885885
133,-0.0005,-0.031189166435538374
134,0.0004154815593176239,-0.030786643399725255
135,-0.0008370595977123761,-0.031597932742098545
136,0.0013253596383711293,-0.03031445172843983
137,-0.0007524991572610614,-0.031044139286322436
138,0.00017963449072545175,-0.030870081393747695
139,0.00014711099454975816,-0.03072751172757371
140,-0.0003437625363056401,-0.031060711296513555
141,-0.0004792618707645335,-0.03152508695267486
142,0.0006326109269725183,-0.03091241914018239
143,-0.0005871755510248106,-0.03148144367446504
144,-0.00010956872725458285,-0.031587563020003984
145,0.0009718107721230806,-0.030646449381888874
146,-0.0005,-0.03113112615719793
147,0.0,-0.03113112615719793
148,-0.0018454141492531184,-0.03291909048575836
149,-0.0005868774267191275,-0.03348664844136329
150,0.0009199479438453849,-0.032597506470897875
151,-0.00040766252473091355,-0.03299188021384092
152,-0.0006924197259856064,-0.033661455711169186
153,-0.0005,-0.0341446249833135
154,-0.001140318804679108,-0.035246008030045406
155,-0.00030702495512234757,-0.03554221158113413
156,0.00003720505555097463,-0.035506328875539395
157,0.0004605042571153087,-0.03506217543402579
158,0.0014782753326173209,-0.03363573165046052
159,-0.0002883585630432112,-0.03391439106225813
160,-0.00016699568871299613,-0.034075723193878416
161,-0.0004605909552865555,-0.034520619179267076
162,0.0010361223718521574,-0.03352026439323663
163,-0.0005297034278968782,-0.03403221202218043
164,-0.0016444412377762164,-0.03562068928709461
165,-0.00008197896340625921,-0.03569974810331722
166,0.000028715189884267363,-0.035672058038478505
167,-0.0002641467419160874,-0.035926782122486345
168,-0.0016268681660074268,-0.037495202150351625
169,0.0007883708040521408,-0.0367363914689669
170,-0.00018054977453015842,-0.03691030849630028
171,0.0006115422953550899,-0.03632133841572538
172,0.00041204881402794204,-0.035924255766115465
173,0.000019176159361874788,-0.03590576849600702
174,-0.0010849735192576119,-0.03695178520725784
175,-0.0014438238860580213,-0.03834225722320117
176,-0.0003741022530558066,-0.03870201555144248
177,0.00027747132889700214,-0.03843528292223142
178,-0.001991243602316244,-0.040349992513325605
179,0.00031771755733403056,-0.04004509485705132
180,0.0004311044201179778,-0.03963125405433032
181,0.0013812501998418808,-0.038304744532071
182,-0.0011235430418170358,-0.039385250544700434
