cycle,strategy_return,cumulative_return
1,0.001735698824681861,0.0017356988246819416
2,-0.00025821456467438434,0.001477036077291105
3,-0.00029162449410443666,0.001184980843287775
4,0.001926092922956324,0.003113356149460289
5,0.0011584471448843542,0.004275409952886999
6,-0.0005,0.003773272247910686
7,0.0007044370442121752,0.004480367324872114
8,-0.0005,0.00397812714120982
9,-0.0012138422859707594,0.002759456036296015
10,-0.0005,0.002258076308278012
11,0.00038430900784399953,0.0026432531151876493
12,-0.0009362059939651188,0.0017045724918125504
13,-0.0005,0.001203720205566805
14,-0.0005749495004890243,0.000628078626746964
15,-0.0030547374869250594,-0.002428577475503957
16,-0.0012698188794222772,-0.0036953125013976518
17,-0.0005,-0.0041934648451469325
18,-0.00268836495050488,-0.006870556231740932
19,0.0036032681561476805,-0.0032920445320779868
20,0.0033306243502920444,0.000027615254533097655
21,-0.0005,-0.00047239855309411105
22,-0.0005358852060294109,-0.0010080306077275836
23,-0.0005,-0.0015075265924237025
24,-0.001419033100592158,-0.0029244204628811055
25,-0.0005,-0.0034229582526495994
26,0.0010797357122382142,-0.0023469184306782465
27,-0.0005,-0.002845744971462838
28,0.001011140912778502,-0.0018374815078523454
29,-0.0005,-0.0023365627670983713
30,0.001424635947177504,-0.0009152555712317323
31,-0.0005,-0.0014147979434460112
32,0.0005622107847048415,-0.0008533825734032829
33,-0.0005,-0.00135295588211648
34,0.0,-0.00135295588211648
35,0.00023899531125969931,-0.001114283920969017
36,-0.0004646838855310522,-0.0015784500167180804
37,-0.0020179808534554243,-0.0035932455882615733
38,0.002900584392651276,-0.0007030837076825724
39,-0.0005,-0.0012027321658286683
40,-0.00022419515667837487,-0.0014266576757806515
41,-0.0005,-0.0019259443469427096
42,-0.0020909611683007567,-0.004012878440401657
43,-0.0016582841869483315,-0.005664508134488155
44,0.000048883205180537104,-0.005615901828620928
45,0.0010732735686222032,-0.004548655658995315
46,0.0020742020771050973,-0.0024838884129060324
47,-0.0005,-0.0029826464686995013
48,0.00206147194506378,-0.0009273231656530267
49,-0.003424066577227305,-0.004348214526622485
50,-0.0015582164648000878,-0.005899655531954706
51,0.004239427043273293,-0.0016852396478895804
52,0.005136793326206571,0.003442896950540675
53,-0.0005,0.0029411755020654073
54,-0.0006242280314146265,0.002315111506457024
55,-0.00037941614485346845,0.001934816970920794
56,0.0002882929379517007,0.0022236677029414675
57,0.00039045539245640787,0.002614991338443451
58,-0.0005,0.0021136838427742166
59,-0.0018344107732859007,0.00027539570507584266
60,-0.00042011427052552464,-0.00014483426311551195
61,-0.0005137360113936443,-0.0006584958679324293
62,0.0016755555555555475,0.00101595634121332
63,-0.0005,0.0005154483630427364
64,0.0014496841514441841,0.0019658797518096183
65,-0.0005,0.0014648968119337358
66,0.0001428425853930819,0.0016079486469748883
67,-0.0005,0.0011071446726513834
68,-0.0031233929483407323,-0.00201970632355275
69,-0.0014120682506138418,-0.0034289226109914805
70,-0.0006815676445452251,-0.004108153212829313
71,0.0014654369101839962,-0.002648736541996044
72,-0.0007137096774193791,-0.0033605557905124206
73,-0.000016557979993261712,-0.00337705812649014
74,-0.0005,-0.0038753695974268476
75,-0.001162575242509366,-0.005033439431186726
76,-0.002971895704804596,-0.007990376278965372
77,0.0007938456922050178,-0.007202873712548574
78,-0.0005,-0.007699272275692226
79,0.0004384585520602665,-0.007264189535405863
80,0.0004046729189556153,-0.006862456237233472
81,-0.0001698373332682637,-0.007031128069234671
82,0.002440806491924279,-0.004607483200347207
83,-0.0005,-0.005105179458747
84,-0.0023249387725257026,-0.007418249001608368
85,-0.0005,-0.007914539877107551
86,-0.00043376673592574513,-0.008344873548904452
87,-0.0005,-0.008840701112129978
88,-0.002997041966743428,-0.011811247126624957
89,0.001764643752225207,-0.010067446017847814
90,0.0004926824506594702,-0.009579723621164327
91,-0.0005,-0.010074933759353644
92,0.0008133847250720255,-0.009269743831507693
93,-0.0005,-0.009765108959591928
94,0.0,-0.009765108959591928
95,-0.0011394456150041255,-0.010893427764012031
96,0.0003310069546272534,-0.010566026609734491
97,-0.0005,-0.011060743596429612
98,-0.0,-0.011060743596429612
99,0.0004645784057673921,-0.01060130377328894
100,-0.0005,-0.011096003121402243
101,-0.0034467352912506263,-0.014504493427102472
102,-0.001281162652333833,-0.015767073464166392
103,0.0003929964651090268,-0.015380273403193923
104,0.0008092980897544865,-0.014583422539324542
105,0.00045461105798756896,-0.014135441266486692
106,-0.0011092339530729145,-0.01522899570816516
107,-0.0019477720538631676,-0.017147105149779573
108,0.0007836510505724275,-0.01637689144617216
109,0.0006183340188333501,-0.015768683816442808
110,-0.0011425762317555427,-0.01689324312486362
111,0.003275261834907295,-0.013673311084431039
112,-0.003631432373037156,-0.01725508975294965
113,-0.005363834217811226,-0.022526370529912687
114,-0.003584959947362854,-0.0260305743411664
115,0.00143812565112396,-0.024629883926715945
116,-0.0006033071552558869,-0.025218331696765794
117,-0.0016102264466663124,-0.026787950918793157
118,0.0033337258854331735,-0.023543528718755757
119,0.0005102843454407855,-0.023045258267456625
120,-0.0005,-0.02353373563832284
121,0.0027361075018655714,-0.020862018967084284
122,-0.0005,-0.021351587957600726
123,0.00017789976675468158,-0.021177486633363496
124,-0.0037512613528634556,-0.024849305699068402
125,0.0017438818571760641,-0.0231487580952644
126,-0.0005,-0.023637183716216703
127,0.00017112557914904735,-0.02347010306382058
128,-0.0027930003565649563,-0.026197551414159692
129,0.0004632006439680102,-0.02574648549287717
130,0.0014327974617919987,-0.024350577530149353
131,0.0004147537230210249,-0.023945923299816707
132,-0.0021146549549846488,-0.02600994088944375
133,-0.0009397175950287309,-0.02692521648537305
134,0.002443841725204965,-0.024547175727675064
135,-0.0005,-0.025034902139811188
136,-0.004477326783463662,-0.029400139485402876
137,-0.0000938061838619684,-0.02949118775437476
138,-0.00008492281444585085,-0.029573606094155158
139,-0.0005,-0.030058819291107985
140,-0.0021520873372557437,-0.03214621742399437
141,0.003849966358458364,-0.028420012921170135
142,-0.0005,-0.028905802914709455
143,-0.000949950681903055,-0.029828294509422704
144,-0.0005,-0.030313380362167908
145,-0.00004721004740085836,-0.030359159313444906
146,-0.0005,-0.030843979733788163
147,-0.002606366365305317,-0.03336995538774312
148,0.0002580354716422161,-0.033120530548278126
149,0.00004020472851507355,-0.03308165742170199
150,0.0001789244309099659,-0.0329086521075197
151,-0.0005,-0.03339219778146585
152,0.0002998146613667253,-0.033102394590569295
153,-0.0005,-0.03358584339327397
154,-0.0001290725345022397,-0.03371058091784607
155,-0.0004941122180700772,-0.03418803632600642
156,-0.00046635850589598927,-0.03463845095036189
157,-0.0002614364007896038,-0.03489083159920603
158,0.00035874498587950263,-0.034544603524215844
159,-0.0005,-0.03502733122245372
160,0.0,-0.03502733122245372
161,-0.0006627043965413918,-0.035666822852594815
162,-0.0005,-0.03614898944116851
163,-0.0005849387673687674,-0.03671278326321192
164,-0.0005,-0.037194426871580255
165,0.0005650082633731014,-0.03665043376674115
166,-0.0005,-0.03713210854985771
167,-0.00023657270819269182,-0.03735989681456986
168,-0.0005,-0.037841216866162486
169,-0.0008930468583492803,-0.03870046974467323
170,-0.0005,-0.039181119509800855
171,0.0005038298425235482,-0.03869703028454985
172,0.00002225138404975936,-0.03867563996298251
173,-0.0005,-0.03915630214300092
174,0.0008775273521559959,-0.038313135516984675
175,-0.0005,-0.03879397894922609
176,-0.001595024861954358,-0.040327126450262374
177,-0.0006656831991516698,-0.04096596455886614
178,0.0002913013989759766,-0.040686596602676484
179,0.0004425336309053934,-0.040262068159094944
180,-0.0005,-0.04074193712501539
181,-0.0,-0.04074193712501539
182,0.00006034813328621952,-0.04068404769158118
183,-0.0008463015550602279,-0.041495918273813936
184,-0.0005,-0.04197517031467701
185,-0.0001515242617470516,-0.04212033431973039
186,-0.0005,-0.04259927415257048
187,-0.00039400689408846615,-0.04297649663895964
188,-0.0005,-0.04345500839064009
189,0.0,-0.04345500839064009
190,-0.0030467196742488736,-0.04636933283588052
191,0.0004002253120275597,-0.04598766570455559
192,-0.0010615160277798053,-0.0470003650881099
193,0.0013300486056847015,-0.04573282925247735
194,-0.0008612811347431333,-0.04655472156414686
195,-0.0005,-0.04703144420336469
196,-0.0013291730417502822,-0.048298104317365254
197,-0.00030297742934829147,-0.04858644851122507
198,0.00044945652129161316,-0.048158829486063204
199,-0.00020649971585705206,-0.04835538441731535
