cycle,equity
1,10000.0
2,9994.759024152174
3,9993.016276764842
4,9989.959622962293
5,10000.46067915957
6,10012.43967948776
7,10019.256211135073
8,10026.689177199885
9,10031.58723105858
10,10026.355182795156
11,10027.492648705645
12,10025.736162119516
13,10035.228040282022
14,10038.686560591266
15,10033.827327660676
16,10028.909422610719
17,10034.447995871971
18,10032.965665115653
19,10015.32134665258
20,10015.260276683513
21,10020.54311136887
22,10021.71817447998
23,10020.787916278834
24,10021.784163757933
25,10021.831969694369
26,10033.05337127663
27,10040.479877404738
28,10041.463543598951
29,10042.573683471239
30,10046.863853394101
31,10048.067804779996
32,10043.043770877606
33,10043.043770877606
34,10037.435980618553
35,10032.417262628243
36,10032.417262628243
37,10022.66508077448
38,10019.489127428053
39,10012.432969386147
40,10006.587669840928
41,10001.732285152892
42,10002.309866042588
43,10000.174125003574
44,9991.568554086143
45,9996.514543870446
46,10001.276170294128
47,9999.642520403355
48,9996.16132946294
49,10002.467358536007
50,10002.858071536832
51,10003.400802205279
52,10020.692436555692
53,10022.23028691343
54,10023.275361499731
55,10024.344100651393
56,10012.92416038411
57,10022.336695018006
58,10028.66332018775
59,10049.137316539469
60,10052.753593078234
61,10055.694180495266
62,10050.666333405019
63,10036.640972385161
64,10029.613990624872
65,10028.796475445115
66,10031.53180070096
67,10023.195247110714
68,10023.151232249702
69,10029.428102035203
70,10042.81683315031
71,10037.795424733735
72,10026.589648213103
73,10008.340052104017
74,10007.652734040072
75,10013.501806693206
76,10022.671200362449
77,10018.09937521007
78,10031.855258633102
79,10027.292007890128
80,10020.611685662894
81,10016.956895370415
82,10018.494707961714
83,10013.821963285705
84,10012.269286817063
85,10018.221991666136
86,10003.365728024752
87,10005.9445304419
88,9999.610321233286
89,10018.498775421998
90,10008.190331330203
91,9996.370456242974
92,9995.934917971299
93,9991.321438228997
94,9986.712108189244
95,9991.582428603466
96,9987.062947202488
97,9993.241210424801
98,9997.846213528166
99,9988.741179797009
100,9980.847160632064
101,9986.215777783415
102,9991.801755382185
103,9996.69675180274
104,9990.709084679489
105,9998.398849661584
106,9995.380847647051
107,9989.281715493893
108,9989.77830935951
109,9981.603824283824
110,9983.803577585808
111,9985.290513703258
112,9992.796874197446
113,9984.563715604032
114,9990.40847703064
115,9987.447683179083
116,9987.81061736754
117,9995.914420093384
118,10000.523387804908
119,9989.391924307338
120,9987.600571250361
121,9995.360205858156
122,9992.74898332268
123,9993.702546707098
124,9966.1951024271
125,9963.750614918044
126,9966.546983758597
127,9955.160461145611
128,9969.43009144185
129,9968.48780692954
130,9952.569406319008
131,9953.283949619006
132,9966.704936981523
133,9969.622513814003
134,9957.960519164035
135,9954.802399175946
136,9961.198258591246
137,9966.390094319433
138,9970.596649606781
139,9967.551699669357
140,9956.809117934044
141,9948.328139562076
142,9944.544572224471
143,9954.802042101383
144,9965.040928097374
145,9960.642693156655
146,9971.025453076232
147,9972.602724065042
148,9970.006728645012
149,9978.763518287436
150,9986.635325098541
151,9987.178140310487
152,9983.003788949554
153,9974.428702850246
154,9969.444510546748
155,9968.66498206585
156,9974.340459290686
157,9982.576027527166
158,9986.404538471088
159,9982.970131712098
160,9980.115265696078
161,9996.458505532924
162,10002.461423622675
163,9992.738700197391
164,9991.913466883692
165,10002.892909953998
166,9984.058771887258
167,9984.087365876421
168,9980.855754420381
169,9977.5053719227
170,9980.20292882183
171,9985.738242234107
172,9968.786827770722
173,9960.683571487607
174,9954.01435157244
175,9949.282398101192
176,9956.966451202386
177,9946.71297913631
178,9953.137224238368
179,9950.710387701802
180,9963.390631759892
181,9979.242500726175
182,9976.533267155277
183,9982.708708958526
184,9998.184298483182
185,9993.713295799635
186,9976.760950915907
187,9965.603165720713
188,9967.42950535177
189,9967.160502804734
190,9959.96871674703
191,9950.936099663459
192,9953.437383094377
193,9952.96955660763
194,9950.406479336994
195,9945.852506748208
196,9946.699165004236
197,9947.443820072831
198,9936.395354440167
199,9926.697459097959
200,9922.75424501053
