cycle,strategy_return,cumulative_return
51,-0.0005,-0.017811407099199816
52,-0.0,-0.017811407099199816
53,0.0022930003565649563,-0.01555924830546429
54,-0.0005,-0.016051468681311465
55,-0.0,-0.016051468681311465
56,-0.0000852462769789751,-0.016135346630345215
57,-0.0021146549549846488,-0.018215880894627556
58,-0.0005,-0.018706772954180217
59,0.001943841725204965,-0.016799294234787543
60,0.0006981114550829993,-0.01611291055944708
61,-0.003977326783463663,-0.02002615103218308
62,-0.0005,-0.020516137956666958
63,-0.0005849228144458509,-0.02108906041395764
64,0.000116315263511466,-0.02097519813006532
65,-0.0005,-0.021464710531000186
66,0.003349966358458364,-0.01818665023071464
67,-0.00024165549614348672,-0.018423910822873424
68,-0.0005,-0.018914698867461888
69,0.0,-0.018914698867461888
70,-0.00004721004740085836,-0.01896101595103261
71,0.001989405601856618,-0.01700933150052597
72,-0.0005,-0.017500826834775607
73,0.0,-0.017500826834775607
74,-0.0004597952714849265,-0.01795257530883476
75,0.0001789244309099659,-0.017776863032245238
76,0.00015666805729000003,-0.017622980041551273
77,-0.0005,-0.018114168551530474
78,-0.0017514613631348303,-0.01983390364832205
79,-0.0005,-0.02032398669649782
80,-0.0,-0.02032398669649782
81,-0.0009663585058959892,-0.02127070494497596
82,-0.0002614364007896038,-0.021526580409222507
83,-0.0005,-0.02201581711901779
84,-0.00023735335104441304,-0.022247944942093034
85,-0.0005,-0.02273682096962193
86,0.0,-0.02273682096962193
87,-0.000876886522620181,-0.023593769880366655
88,-0.0005,-0.02408197299542647
89,-0.00004260248909726235,-0.024123549532531707
90,-0.0010650082633731014,-0.025162866016310792
91,0.0006162015697874599,-0.024562169844062898
92,0.0002634272918073082,-0.024305212898138473
93,0.0015539865420735443,-0.022788996329810907
94,0.00039304685834928025,-0.022404906614873932
95,-0.0005,-0.02289370416156644
96,-0.0015038298425235483,-0.02436310576856593
97,-0.0005,-0.02485092421568158
98,-0.0,-0.02485092421568158
99,0.0,-0.02485092421568158
100,-0.0,-0.02485092421568158
101,0.0005950248619543579,-0.024270686271478104
102,0.0006656831991516698,-0.02362115966040934
103,-0.0005,-0.024109349080579046
104,-0.0009425336309053934,-0.025029158839156684
105,-0.0005,-0.025516644259737098
106,-0.0,-0.025516644259737098
107,0.0,-0.025516644259737098
108,-0.0013463015550602279,-0.026828592716950483
109,-0.0005,-0.027315178420591946
110,0.0,-0.027315178420591946
111,-0.0,-0.027315178420591946
112,-0.00039400689408846615,-0.02769842294606939
113,0.0009445523048931947,-0.026780033250411783
114,-0.0005,-0.02726664323378647
115,-0.0030467196742488736,-0.030230289089644202
116,0.0004002253120275597,-0.02984216270450013
117,-0.0010615160277798053,-0.030872000798265464
118,0.0013300486056847015,-0.029583013454197227
119,-0.0008612811347431333,-0.030418815297543422
120,0.0012280293689625867,-0.029228141127135232
121,-0.0008291730417502822,-0.03003307898220242
122,-0.00030297742934829147,-0.03032695706648525
123,0.00044945652129161316,-0.029891131193818143
124,-0.00020663701619997012,-0.030091591595857392
125,-0.0008094928514245147,-0.030876725518997117
126,-0.0002855690910548765,-0.031153477171610877
127,0.0009051409289753666,-0.03027653452990353
128,-0.0013844005629281952,-0.031619020241385076
129,0.0003048131559769034,-0.03132384497875684
130,0.004585930256295234,-0.02688156369089323
131,-0.0005,-0.027368122909047776
132,-0.0012054843246973486,-0.028540615390581836
133,-0.0005,-0.029026345082886484
134,-0.001144525790459163,-0.030137649472795514
135,-0.0001104464760971934,-0.030244767351710555
136,-0.0005,-0.030729644968034653
137,-0.0011519647716058171,-0.03184621027119339
138,0.00005446692764016192,-0.03179347790878373
139,-0.0007332803214713813,-0.032503444698553485
140,-0.0005,-0.032987192976204116
141,-0.0016955283940054832,-0.03462679064787988
142,-0.00019723251352587285,-0.03481719363245095
143,-0.0005,-0.03529978503563469
144,-0.0035932153564751275,-0.03876616066243954
145,0.0010012648491885458,-0.03780371100726021
146,0.0004299347991555304,-0.03739002933900404
147,-0.0010243424476252309,-0.03837607159245937
148,-0.0010499781670771555,-0.039385755722226246
149,-0.0005,-0.03986606284436511
150,-0.0007017895104203419,-0.04053987477005949
151,-0.001173699287874578,-0.04166599243578595
152,-0.0036462110977118645,-0.04516028052948129
153,-0.0011498239532001255,-0.046258178110395454
154,-0.00030062045287771794,-0.046544892408820315
155,-0.0006580127769471726,-0.04717227805186086
156,-0.0010054550213729082,-0.04813030346939695
157,0.00007164915039440056,-0.0480621028143543
158,-0.0005,-0.04853807176294711
159,0.0004471614275482137,-0.048112614688858746
160,0.0008215334373777889,-0.04733060737320749
161,-0.0005,-0.04780694206952085
162,0.0,-0.04780694206952085
163,-0.0,-0.04780694206952085
164,0.0,-0.04780694206952085
165,-0.0,-0.04780694206952085
166,-0.0015681351175262897,-0.049300109442326434
167,-0.0005,-0.04977545938760519
168,-0.0,-0.04977545938760519
169,-0.0011541835837968828,-0.05087219295330103
170,-0.0005,-0.05134675685682433
171,0.0,-0.05134675685682433
172,0.00037891052286150235,-0.050987302160450665
173,0.0003908488810718794,-0.0506163816093772
174,-0.0005,-0.05109107341857244
175,-0.0015270490957955802,-0.052540103936901006
176,0.0010124504036119852,-0.05158084778272576
177,-0.0005,-0.05205505735883431
178,-0.0,-0.05205505735883431
179,0.0003262405684667114,-0.05174579926187184
180,-0.0005,-0.05221992636224082
181,-0.0,-0.05221992636224082
182,-0.0024065182153515056,-0.05450077637359729
