cycle,strategy_return,cumulative_return
1,-0.0007582145646743844,-0.0007582145646743976
2,-0.00029162449410443666,-0.0010496179448400422
3,0.001926092922956324,0.0008744533164208868
4,0.0011584471448843542,0.002033913469253079
5,-0.0005,0.0015328965125185334
6,0.0007044370442121752,0.0022384133858190935
7,-0.0002008024792151609,0.00203716142764665
8,-0.0005,0.0015361428469329308
9,-0.0015537779265897373,-0.000020021904504452515
10,0.0008843090078439995,0.0008642693977891636
11,-0.0009362059939651188,-0.00007274573036664123
12,-0.0005,-0.0005727093575014219
13,-0.0005749495004890243,-0.0011473295790314086
14,-0.0030547374869250594,-0.004198562275281592
15,-0.0012698188794222772,-0.005463049741060266
16,-0.0005,-0.005960318216189697
17,-0.00268836495050488,-0.008632659656108266
18,0.0036032681561476805,-0.0050604972876022725
19,0.0033306243502920444,-0.0017467275528010306
20,-0.0005,-0.0022458541890245654
21,-0.0005358852060294109,-0.002780535875019252
22,-0.0005,-0.003279145607081646
23,-0.001419033100592158,-0.004693525491515693
24,-0.00048016418732002564,-0.005171436015982356
25,0.0015797357122382142,-0.0035998698059021006
26,-0.0005,-0.004098069870999144
27,0.001011140912778502,-0.0030910726843307312
28,-0.0005,-0.003589527147988547
29,0.001424635947177504,-0.0021700049702194635
30,-0.0011429086444422404,-0.003310433497222709
31,0.0010622107847048415,-0.002251739090680549
32,-0.0005,-0.002750613221135123
33,-0.0003009573243323527,-0.0030507427282721045
34,-0.0005,-0.003549217356907941
35,-0.0009646838855310522,-0.004510477369648491
36,-0.0020179808534554243,-0.006519356166131973
37,-0.0005,-0.007016096488048906
38,0.003556954128113365,-0.003484098293301985
39,-0.0005,-0.003982356244155327
40,-0.0016992290313845677,-0.0056748183401964525
41,-0.001590961168300757,-0.007256751092880709
42,-0.0016582841869483315,-0.00890300152424317
43,0.000048883205180537104,-0.008854553526312814
44,0.0010732735686222032,-0.007790783315952288
45,0.0020742020771050973,-0.005732740897783306
46,-0.003661641191579284,-0.009373390849150676
47,0.00256147194506378,-0.006835928581777173
48,-0.003424066577227305,-0.010236588484423215
49,-0.0015582164648000878,-0.011778854128503435
50,0.004239427043273293,-0.007589362677961287
51,0.005136793326206571,-0.0024915543393090323
52,-0.0005,-0.002990308562139332
53,-0.0006242280314146265,-0.003612669959126902
54,-0.00037941614485346845,-0.003990715398671907
55,0.0002882929379517007,-0.003703572955786938
56,0.00039045539245640787,-0.003314563643362578
57,-0.0005,-0.0038129063615408576
58,-0.0018344107732859007,-0.005640322698319711
59,-0.00042011427052552464,-0.006058067388789334
60,-0.0005137360113936443,-0.0065686911528058944
61,0.0016755555555555475,-0.004904141804204065
62,-0.0005,-0.0054016897333019065
63,0.0014496841514441841,-0.0039598363258550595
64,-0.0005,-0.004457856407692029
65,0.0001428425853930819,-0.004315650594033493
66,-0.0005,-0.004813492768736438
67,-0.0031233929483407323,-0.007921851287706394
68,-0.0014120682506138418,-0.009322733343630762
69,-0.0006815676445452251,-0.009997946914770184
70,0.0014654369101839962,-0.008547161365021094
71,-0.0007137096774193791,-0.009254770850659733
72,-0.000016557979993261712,-0.009271175590342406
73,-0.0005,-0.009766540002547175
74,-0.001162575242509366,-0.010917760907444674
75,-0.002971895704804596,-0.013857210165502343
76,0.0007938456922050178,-0.013074364959893225
77,-0.0022867042538418435,-0.015331172007765015
78,0.0009384585520602665,-0.014407101125188615
79,0.0004046729189556153,-0.014008258369899163
80,-0.0001698373332682637,-0.01417571657792216
81,0.002440806491924279,-0.011769510267048866
82,-0.0005,-0.012263625511915288
83,-0.0023249387725257026,-0.014560052105996646
84,-0.0005,-0.0150527720799436
85,-0.00043376673592574513,-0.015480009424057584
86,-0.0008392244500842338,-0.01630624267174563
87,-0.002497041966743428,-0.018762567266217722
88,0.001764643752225207,-0.017031032761094522
89,-0.0005,-0.017522517244713876
90,-0.0012951898342998744,-0.018795012092807095
91,0.0013133847250720255,-0.017506312449525385
92,-0.0012209858745214337,-0.018705923363831034
93,-0.0010013460076575087,-0.019688538269808653
94,-0.0006394456150041255,-0.02031539413535033
95,0.0003310069546272534,-0.019991111717467924
96,-0.0005,-0.02048111616160908
97,0.0006080569260241092,-0.019885512920119752
98,-0.0009645784057673921,-0.020830910189536755
99,-0.001533147418781721,-0.022332120752130535
100,-0.0029467352912506263,-0.025213049195032422
101,-0.001281162652333833,-0.0264619098303861
102,0.0003929964651090268,-0.02607931280230047
103,0.0008092980897544865,-0.025291120650579035
104,0.00045461105798756896,-0.024848007215708234
105,-0.0011092339530729145,-0.025929678915511345
106,-0.0019477720538631676,-0.02782694586541723
107,0.0007836510505724275,-0.027065101430206573
108,0.0006183340188333501,-0.026463502684310747
109,-0.0011425762317555427,-0.027575842346890145
110,0.003275261834907295,-0.02439089861598709
111,-0.003631432373037156,-0.027933757090182754
